trade_date,000300.SH,510880.SH,H11009.CSI,510410.SH,518880.SH
2017-06-27,0.17742880608517936,0.17194343899986697,0.39999999999999986,0.06513693754086229,0.18549081737409162
2017-06-28,0.17742880608517936,0.17194343899986697,0.39999999999999986,0.06513693754086229,0.18549081737409162
2017-06-29,0.17742880608517936,0.17194343899986697,0.39999999999999986,0.06513693754086229,0.18549081737409162
2017-06-30,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-03,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-04,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-05,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-06,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-07,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-10,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-11,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-12,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-13,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-14,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-17,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-18,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-19,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-20,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-21,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-24,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-25,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-26,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-27,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-28,0.19173365945659931,0.1985268154789644,0.4,0.08090983940879212,0.12882968565561148
2017-07-31,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-01,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-02,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-03,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-04,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-07,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-08,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-09,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-10,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-11,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-14,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-15,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-16,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-17,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-18,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-21,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-22,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-23,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-24,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-25,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-28,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-29,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-30,0.3581617219930613,0.4,0.028816716719093433,0.18398841422878862,0.029033147059056488
2017-08-31,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-01,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-04,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-05,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-06,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-07,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-08,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-11,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-12,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-13,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-14,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-15,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-18,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-19,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-20,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-21,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-22,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-25,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-26,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-27,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-28,0.25676344857769057,0.30940178967912013,2.879912020664621e-20,0.1317194855692826,0.30211527617390666
2017-09-29,0.18866064668033045,0.22928942694661425,0.399999999999998,0.08427530305958718,0.09777462331347012
2017-10-09,0.18866064668033045,0.22928942694661425,0.399999999999998,0.08427530305958718,0.09777462331347012
2017-10-10,0.18866064668033045,0.22928942694661425,0.399999999999998,0.08427530305958718,0.09777462331347012
2017-10-11,0.18866064668033045,0.22928942694661425,0.399999999999998,0.08427530305958718,0.09777462331347012
2017-10-12,0.18866064668033045,0.22928942694661425,0.399999999999998,0.08427530305958718,0.09777462331347012
2017-10-13,0.18866064668033045,0.22928942694661425,0.399999999999998,0.08427530305958718,0.09777462331347012
2017-10-16,0.18866064668033045,0.22928942694661425,0.399999999999998,0.08427530305958718,0.09777462331347012
2017-10-17,0.18866064668033045,0.22928942694661425,0.399999999999998,0.08427530305958718,0.09777462331347012
2017-10-18,0.18866064668033045,0.22928942694661425,0.399999999999998,0.08427530305958718,0.09777462331347012
2017-10-19,0.18866064668033045,0.22928942694661425,0.399999999999998,0.08427530305958718,0.09777462331347012
2017-10-20,0.18866064668033045,0.22928942694661425,0.399999999999998,0.08427530305958718,0.09777462331347012
2017-10-23,0.18866064668033045,0.22928942694661425,0.399999999999998,0.08427530305958718,0.09777462331347012
2017-10-24,0.18866064668033045,0.22928942694661425,0.399999999999998,0.08427530305958718,0.09777462331347012
2017-10-25,0.18866064668033045,0.22928942694661425,0.399999999999998,0.08427530305958718,0.09777462331347012
2017-10-26,0.18866064668033045,0.22928942694661425,0.399999999999998,0.08427530305958718,0.09777462331347012
2017-10-27,0.18866064668033045,0.22928942694661425,0.399999999999998,0.08427530305958718,0.09777462331347012
2017-10-30,0.18866064668033045,0.22928942694661425,0.399999999999998,0.08427530305958718,0.09777462331347012
2017-10-31,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-01,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-02,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-03,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-06,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-07,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-08,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-09,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-10,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-13,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-14,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-15,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-16,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-17,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-20,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-21,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-22,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-23,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-24,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-27,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-28,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-29,0.34155652159670646,0.4,0.22899287214432532,0.0,0.029450606258968098
2017-11-30,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-01,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-04,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-05,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-06,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-07,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-08,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-11,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-12,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-13,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-14,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-15,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-18,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-19,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-20,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-21,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-22,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-25,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-26,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-27,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-28,0.28161416588142874,0.3597484368842567,0.010135944053108985,0.0,0.34850145318120573
2017-12-29,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-02,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-03,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-04,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-05,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-08,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-09,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-10,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-11,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-12,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-15,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-16,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-17,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-18,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-19,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-22,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-23,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-24,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-25,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-26,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-29,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-30,0.15840589816452197,0.211325333539012,0.3999999999997335,0.060440921249985895,0.16982784704674658
2018-01-31,0.13907634427792825,0.17562244605778474,0.4,0.09962631619645393,0.18567489346783175
2018-02-01,0.13907634427792825,0.17562244605778474,0.4,0.09962631619645393,0.18567489346783175
2018-02-02,0.13907634427792825,0.17562244605778474,0.4,0.09962631619645393,0.18567489346783175
2018-02-05,0.13907634427792825,0.17562244605778474,0.4,0.09962631619645393,0.18567489346783175
2018-02-06,0.13907634427792825,0.17562244605778474,0.4,0.09962631619645393,0.18567489346783175
2018-02-07,0.13907634427792825,0.17562244605778474,0.4,0.09962631619645393,0.18567489346783175
2018-02-08,0.13907634427792825,0.17562244605778474,0.4,0.09962631619645393,0.18567489346783175
2018-02-09,0.13907634427792825,0.17562244605778474,0.4,0.09962631619645393,0.18567489346783175
2018-02-12,0.13907634427792825,0.17562244605778474,0.4,0.09962631619645393,0.18567489346783175
2018-02-13,0.13907634427792825,0.17562244605778474,0.4,0.09962631619645393,0.18567489346783175
2018-02-14,0.13907634427792825,0.17562244605778474,0.4,0.09962631619645393,0.18567489346783175
2018-02-22,0.13907634427792825,0.17562244605778474,0.4,0.09962631619645393,0.18567489346783175
2018-02-23,0.13907634427792825,0.17562244605778474,0.4,0.09962631619645393,0.18567489346783175
2018-02-26,0.13907634427792825,0.17562244605778474,0.4,0.09962631619645393,0.18567489346783175
2018-02-27,0.13907634427792825,0.17562244605778474,0.4,0.09962631619645393,0.18567489346783175
2018-02-28,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-01,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-02,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-05,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-06,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-07,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-08,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-09,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-12,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-13,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-14,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-15,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-16,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-19,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-20,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-21,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-22,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-23,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-26,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-27,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-28,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-29,0.2062187700835092,0.23654961946946762,0.4,0.01609908412844959,0.14113252631857295
2018-03-30,0.08214103112157713,0.1017601730554005,0.4,0.016098795823022264,0.4
2018-04-02,0.08214103112157713,0.1017601730554005,0.4,0.016098795823022264,0.4
2018-04-03,0.08214103112157713,0.1017601730554005,0.4,0.016098795823022264,0.4
2018-04-04,0.08214103112157713,0.1017601730554005,0.4,0.016098795823022264,0.4
2018-04-09,0.08214103112157713,0.1017601730554005,0.4,0.016098795823022264,0.4
2018-04-10,0.08214103112157713,0.1017601730554005,0.4,0.016098795823022264,0.4
2018-04-11,0.08214103112157713,0.1017601730554005,0.4,0.016098795823022264,0.4
2018-04-12,0.08214103112157713,0.1017601730554005,0.4,0.016098795823022264,0.4
2018-04-13,0.08214103112157713,0.1017601730554005,0.4,0.016098795823022264,0.4
2018-04-16,0.08214103112157713,0.1017601730554005,0.4,0.016098795823022264,0.4
2018-04-17,0.08214103112157713,0.1017601730554005,0.4,0.016098795823022264,0.4
2018-04-18,0.08214103112157713,0.1017601730554005,0.4,0.016098795823022264,0.4
2018-04-19,0.08214103112157713,0.1017601730554005,0.4,0.016098795823022264,0.4
2018-04-20,0.08214103112157713,0.1017601730554005,0.4,0.016098795823022264,0.4
2018-04-23,0.08214103112157713,0.1017601730554005,0.4,0.016098795823022264,0.4
2018-04-24,0.08214103112157713,0.1017601730554005,0.4,0.016098795823022264,0.4
2018-04-25,0.08214103112157713,0.1017601730554005,0.4,0.016098795823022264,0.4
2018-04-26,0.08214103112157713,0.1017601730554005,0.4,0.016098795823022264,0.4
2018-04-27,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-02,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-03,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-04,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-07,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-08,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-09,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-10,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-11,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-14,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-15,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-16,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-17,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-18,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-21,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-22,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-23,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-24,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-25,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-28,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-29,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-30,0.07061332008430636,0.08551282715678854,0.4,0.055124648535434286,0.3887492042234707
2018-05-31,0.08299302712101735,0.10142789998123476,0.4,0.06742200307266623,0.3481570698250811
2018-06-01,0.08299302712101735,0.10142789998123476,0.4,0.06742200307266623,0.3481570698250811
2018-06-04,0.08299302712101735,0.10142789998123476,0.4,0.06742200307266623,0.3481570698250811
2018-06-05,0.08299302712101735,0.10142789998123476,0.4,0.06742200307266623,0.3481570698250811
2018-06-06,0.08299302712101735,0.10142789998123476,0.4,0.06742200307266623,0.3481570698250811
2018-06-07,0.08299302712101735,0.10142789998123476,0.4,0.06742200307266623,0.3481570698250811
2018-06-08,0.08299302712101735,0.10142789998123476,0.4,0.06742200307266623,0.3481570698250811
2018-06-11,0.08299302712101735,0.10142789998123476,0.4,0.06742200307266623,0.3481570698250811
2018-06-12,0.08299302712101735,0.10142789998123476,0.4,0.06742200307266623,0.3481570698250811
2018-06-13,0.08299302712101735,0.10142789998123476,0.4,0.06742200307266623,0.3481570698250811
2018-06-14,0.08299302712101735,0.10142789998123476,0.4,0.06742200307266623,0.3481570698250811
2018-06-15,0.08299302712101735,0.10142789998123476,0.4,0.06742200307266623,0.3481570698250811
2018-06-19,0.08299302712101735,0.10142789998123476,0.4,0.06742200307266623,0.3481570698250811
2018-06-20,0.08299302712101735,0.10142789998123476,0.4,0.06742200307266623,0.3481570698250811
2018-06-21,0.08299302712101735,0.10142789998123476,0.4,0.06742200307266623,0.3481570698250811
2018-06-22,0.08299302712101735,0.10142789998123476,0.4,0.06742200307266623,0.3481570698250811
2018-06-25,0.08299302712101735,0.10142789998123476,0.4,0.06742200307266623,0.3481570698250811
2018-06-26,0.08299302712101735,0.10142789998123476,0.4,0.06742200307266623,0.3481570698250811
2018-06-27,0.08299302712101735,0.10142789998123476,0.4,0.06742200307266623,0.3481570698250811
2018-06-28,0.08299302712101735,0.10142789998123476,0.4,0.06742200307266623,0.3481570698250811
2018-06-29,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-02,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-03,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-04,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-05,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-06,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-09,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-10,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-11,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-12,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-13,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-16,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-17,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-18,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-19,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-20,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-23,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-24,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-25,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-26,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-27,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-30,0.07957599042342696,0.10203224163070666,0.4,0.06451937672297375,0.35387239122289166
2018-07-31,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-01,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-02,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-03,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-06,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-07,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-08,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-09,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-10,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-13,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-14,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-15,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-16,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-17,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-20,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-21,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-22,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-23,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-24,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-27,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-28,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-29,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-30,0.06276372990002944,0.07851593035144792,0.4,0.10251515974759265,0.3562051800009203
2018-08-31,0.0682044550890257,0.08999429104042513,0.3999999999999929,0.06759113655256163,0.37421011731799464
2018-09-03,0.0682044550890257,0.08999429104042513,0.3999999999999929,0.06759113655256163,0.37421011731799464
