trade_date,000300.SH,510880.SH,H11009.CSI,510410.SH,518880.SH
2025-09-02,4490.4528,3.186,241.899,1.56,7.67
2025-09-03,4459.8296,3.153,242.0977,1.547,7.768
2025-09-04,4365.2085,3.172,242.3063,1.497,7.75
2025-09-05,4460.3249,3.162,241.9564,1.538,7.775
2025-09-08,4467.5733,3.168,241.7142,1.541,7.847
2025-09-09,4436.2584,3.17,241.5628,1.551,7.966
2025-09-10,4445.3649,3.169,241.2681,1.536,7.947
2025-09-11,4548.0345,3.174,241.2588,1.553,7.923
2025-09-12,4521.998,3.159,241.2898,1.569,7.954
2025-09-15,4533.0557,3.142,241.4725,1.559,7.931
2025-09-16,4523.3367,3.135,241.4586,1.545,8.032
2025-09-17,4551.023,3.149,241.6135,1.555,7.964
2025-09-18,4498.109,3.096,241.5348,1.51,7.862
2025-09-19,4501.9195,3.113,241.3272,1.525,7.898
2025-09-22,4522.608,3.087,241.3744,1.534,8.048
2025-09-23,4519.7781,3.105,241.0688,1.528,8.143
2025-09-24,4566.0708,3.111,240.8076,1.546,8.19
2025-09-25,4593.4875,3.097,240.6005,1.56,8.146
2025-09-26,4550.0487,3.098,240.8116,1.559,8.16
2025-09-29,4620.0528,3.093,240.7128,1.59,8.259
2025-09-30,4640.6935,3.082,240.8569,1.63,8.339
2025-10-09,4709.482,3.103,241.1167,1.731,8.729
2025-10-10,4616.8341,3.136,241.0432,1.697,8.602
2025-10-13,4593.9785,3.14,241.3712,1.747,8.859
2025-10-14,4539.0644,3.204,241.4239,1.708,8.976
2025-10-15,4606.2879,3.207,241.37,1.713,9.187
2025-10-16,4618.4218,3.239,241.5457,1.7,9.244
2025-10-17,4514.2345,3.229,241.6713,1.677,9.568
2025-10-20,4538.2201,3.256,241.6824,1.667,9.268
2025-10-21,4607.8715,3.248,241.7067,1.685,9.49
2025-10-22,4592.57,3.253,241.8038,1.667,9.101
2025-10-23,4606.3447,3.278,241.7759,1.684,8.994
2025-10-24,4660.6835,3.259,241.7204,1.696,8.95
2025-10-27,4716.0186,3.272,241.8087,1.732,8.914
2025-10-28,4691.973,3.267,242.1836,1.697,8.597
2025-10-29,4747.8378,3.249,242.1501,1.75,8.692
2025-10-30,4709.911,3.248,242.2288,1.756,8.704
2025-10-31,4640.6676,3.24,242.4363,1.729,8.794
2025-11-03,4653.4028,3.283,242.5397,1.725,8.797
2025-11-04,4618.699,3.313,242.5545,1.69,8.737
2025-11-05,4627.257,3.322,242.6467,1.69,8.706
2025-11-06,4693.4032,3.326,242.5529,1.732,8.755
2025-11-07,4678.7944,3.331,242.5318,1.74,8.793
2025-11-10,4695.0507,3.356,242.6107,1.751,8.936
2025-11-11,4652.1655,3.347,242.7128,1.733,9.062
2025-11-12,4645.9079,3.36,242.7475,1.73,9.029
2025-11-13,4702.0738,3.361,242.6945,1.772,9.175
2025-11-14,4628.1398,3.348,242.7093,1.746,9.096
2025-11-17,4598.0525,3.329,242.8078,1.734,8.882
2025-11-18,4568.1928,3.284,242.8559,1.696,8.777
2025-11-19,4588.2922,3.3,242.833,1.735,8.954
2025-11-20,4564.9483,3.3,242.8239,1.72,8.903
2025-11-21,4453.6076,3.255,242.7756,1.653,8.828
2025-11-24,4448.0478,3.227,242.7989,1.648,8.857
2025-11-25,4490.4047,3.243,242.6674,1.673,9.01
2025-11-26,4517.6255,3.226,242.3986,1.663,9.011
2025-11-27,4515.4027,3.23,242.2897,1.667,9.01
2025-11-28,4526.6616,3.23,242.2638,1.678,9.067
2025-12-01,4576.4856,3.245,242.2875,1.723,9.161
2025-12-02,4554.3347,3.249,242.1772,1.707,9.112
2025-12-03,4531.0486,3.241,242.0532,1.718,9.096
2025-12-04,4546.5664,3.228,241.5689,1.72,9.064
2025-12-05,4584.5368,3.226,241.6517,1.748,9.136
2025-12-08,4621.7545,3.21,241.6138,1.743,9.11
2025-12-09,4598.2232,3.184,241.7969,1.705,9.046
2025-12-10,4591.8273,3.171,241.922,1.709,9.095
2025-12-11,4552.1848,3.155,242.1326,1.701,9.11
2025-12-12,4580.95,3.142,242.0441,1.712,9.227
2025-12-15,4552.0596,3.168,241.8375,1.711,9.351
2025-12-16,4497.5545,3.14,241.8775,1.675,9.24
2025-12-17,4579.875,3.143,242.0651,1.705,9.31
2025-12-18,4552.7926,3.175,242.1832,1.72,9.318
2025-12-19,4568.1781,3.174,242.2746,1.73,9.313
2025-12-22,4611.6235,3.159,242.2258,1.757,9.511
2025-12-23,4620.7341,3.16,242.4047,1.77,9.639
2025-12-24,4634.0586,3.165,242.4615,1.772,9.642
2025-12-25,4642.5357,3.174,242.4712,1.758,9.566
2025-12-26,4657.24,3.187,242.5502,1.796,9.65
2025-12-29,4639.3721,3.185,242.3544,1.782,9.563
2025-12-30,4651.2818,3.188,242.3155,1.806,9.363
2025-12-31,4629.9395,3.183,242.1592,1.82,9.301
2026-01-05,4717.7457,3.18,242.1212,1.84,9.495
2026-01-06,4790.6938,3.218,241.8777,1.9,9.577
2026-01-07,4776.6658,3.232,241.7752,1.916,9.518
2026-01-08,4737.6536,3.221,241.8759,1.897,9.511
2026-01-09,4758.9221,3.234,241.9523,1.953,9.592
2026-01-12,4789.9155,3.231,242.107,1.965,9.777
2026-01-13,4761.0324,3.229,242.1877,1.966,9.793
2026-01-14,4741.9306,3.199,242.195,1.97,9.922
2026-01-15,4751.4293,3.188,242.3664,1.998,9.867
2026-01-16,4731.8728,3.163,242.4225,1.983,9.857
2026-01-19,4734.4556,3.179,242.5138,1.989,10.006
2026-01-20,4718.8782,3.217,242.6738,1.995,10.082
2026-01-21,4723.0692,3.057,242.8829,2.038,10.377
2026-01-22,4723.7091,3.077,242.9512,2.045,10.341
2026-01-23,4702.4966,3.069,243.0523,2.064,10.617
2026-01-26,4706.964,3.106,243.1178,2.163,10.924
2026-01-27,4705.6918,3.081,243.0687,2.142,10.934
2026-01-28,4717.9914,3.132,243.0903,2.273,11.28
2026-01-29,4753.8697,3.166,243.1211,2.308,11.904
2026-01-30,4706.3401,3.144,243.0673,2.146,11.009
2026-02-02,4605.9799,3.046,243.13,1.951,9.908
2026-02-03,4660.1074,3.051,243.0798,2.063,10.422
2026-02-04,4698.6832,3.15,243.0258,2.102,10.867
2026-02-05,4670.4188,3.136,243.0994,2.027,10.523
2026-02-06,4643.5959,3.126,243.2811,2.034,10.357
2026-02-09,4719.0559,3.144,243.4116,2.072,10.719
2026-02-10,4724.2956,3.156,243.4319,2.084,10.669
2026-02-11,4713.8185,3.183,243.4901,2.14,10.758
2026-02-12,4719.578,3.18,243.5846,2.164,10.72
2026-02-13,4660.4056,3.137,243.5894,2.097,10.575
2026-02-24,4707.544,3.19,243.7835,2.168,10.95
2026-02-25,4735.8858,3.194,243.6558,2.209,10.959
2026-02-26,4726.8739,3.195,243.4483,2.192,10.913
2026-02-27,4710.6469,3.232,243.4574,2.247,10.933
2026-03-02,4728.6688,3.303,243.6529,2.37,11.417
2026-03-03,4655.8962,3.367,243.6794,2.328,11.259
2026-03-04,4602.6247,3.304,243.7717,2.293,10.98
2026-03-05,4647.6921,3.291,243.7584,2.279,10.964
2026-03-06,4660.439,3.285,243.7799,2.215,10.873
2026-03-09,4615.4551,3.309,243.5179,2.243,10.868
2026-03-10,4674.7562,3.27,243.5704,2.219,10.956
2026-03-11,4704.4959,3.313,243.4934,2.221,10.974
2026-03-12,4687.5601,3.381,243.5497,2.238,10.938
2026-03-13,4669.14,3.364,243.6051,2.184,10.802
2026-03-16,4671.5591,3.335,243.4293,2.123,10.664
2026-03-17,4637.4392,3.309,243.4603,2.089,10.637
2026-03-18,4658.3324,3.296,243.6096,2.079,10.606
2026-03-19,4583.2511,3.305,243.6573,2.026,10.126
2026-03-20,4567.0179,3.296,243.5989,1.996,9.896
